,Datetime,ID,Text,Media
1978,2022-01-30 12:20:02+00:00,1487762525412335616,"“Pardon and commute sentences! Due process,” far-right Jan 6 “Stop the Steal” leader Ali Alexander cheered on Telegram after Trump's comments. https://t.co/K2yq2llEgu",thedailybeast
1979,2022-01-30 12:00:16+00:00,1487757554495201286,"“He was as brave and inspiring as anyone honored with ticker tape in New York’s Canyon of Heroes,” @MichaelDalyNYC writes. https://t.co/aPrSCEhz5j",thedailybeast
1980,2022-01-30 11:40:05+00:00,1487752472257089536,"“Let’s get this out of the way now: You should not take CBD to prevent COVID-19. You should not smoke weed to prevent COVID-19... At the same time, it can also be true that CBD from cannabis has a role to play in this pandemic.” https://t.co/s954Fulh5B",thedailybeast
1981,2022-01-30 11:10:01+00:00,1487744908035301377,A Colorado school district won’t be letting kids get vaccinated on its campuses after a parent’s campaign to sabotage the school clinic culminated in a video going viral on right-wing Twitter. https://t.co/bZAqgvgRAi,thedailybeast
1982,2022-01-30 11:00:08+00:00,1487742421698064393,"Oakland University told students that they had earned the school’s Platinum Presidential Scholar Award, which provides $12,000 a year for 4 years of undergraduate schooling. However, it sent out an email two hours later saying they’d made a mistake.  https://t.co/AULLba3gPc",thedailybeast
1983,2022-01-30 10:00:04+00:00,1487727304319066116,"She said her parents were fiercely private people, to the point that she hadn’t been allowed inside their home for more than a decade https://t.co/O7eIbU74tr",thedailybeast
1984,2022-01-30 09:45:01+00:00,1487723516610940929,"The rise of Chloe Cherry, the porn star stealing scenes on @euphoriaHBO https://t.co/mZUVChxeIB",thedailybeast
1985,2022-01-30 09:30:10+00:00,1487719779406434306,"Though the nurse called 911 and checked the clerk’s wounds, police said, she also cut the power to the building’s security system while she pinched the tickets https://t.co/gEZgc9VoyW",thedailybeast
1986,2022-01-30 08:00:04+00:00,1487697106626359302,"The slogan? Keep America Great!

The outcome? Not so great!
https://t.co/TQHkemMw13",thedailybeast
1987,2022-01-30 07:40:02+00:00,1487692063525253124,The pandemic experts The Daily Beast spoke to were unanimous. Omicron is not the end. New variants–“lineages” is the scientific term–are coming. https://t.co/B1vOIjHLRw,thedailybeast
1988,2022-01-30 07:20:07+00:00,1487687048899313666,Remember her? https://t.co/CXxGXXyYiA,thedailybeast
1989,2022-01-30 07:00:13+00:00,1487682043203010564,"""My car is not a car. My car is my wagon, with wagon wheels,"" he said, insisting he doesn’t need a driver’s license to operate his car, which is currently wrapped with graphics claiming the COVID-19 vaccine a 'bio-weapon'"" https://t.co/ZOiq4dBAmz",thedailybeast
1990,2022-01-30 06:40:03+00:00,1487676967772200968,"The dystopian television show ""Black Mirror"" has begun to feel less like fantasy as Elon Musk’s brain-implant startup, Neuralink, gears up for human trials https://t.co/aQE5Kj6Wg3",thedailybeast
1991,2022-01-30 06:30:06+00:00,1487674463902740489,John Malkovich like you've never seen him before https://t.co/B8mBlll85p,thedailybeast
1992,2022-01-30 06:20:03+00:00,1487671934238302210,"“Trevor bled from everywhere: his lungs, his stomach, his bladder, his ECMO site,” his doctor told @MichaelDalyNYC. https://t.co/8TlZKX1KjS",thedailybeast
1993,2022-01-30 06:10:06+00:00,1487669430519742465,"In the months before his death, Mangassarian had frequently expressed his opposition to COVID-19 vaccines and veered into truther territory, posting memes to Facebook that suggested the pandemic was part of a grand conspiracy https://t.co/kBs6PSfiI7",thedailybeast
1994,2022-01-30 06:00:14+00:00,1487666945977720832,SNL's Michael Che earns groans mocking Biden's vow to put Black woman on SCOTUS: “I hope it’s not because he wants to sniff a new type of hair” https://t.co/bmd7WIQyxB,thedailybeast
1995,2022-01-30 05:40:02+00:00,1487661862300835846,"One of the only scenes where a smile returns to Kanye's face occurs in a car, as he watches Fox News’ Tucker Carlson compliment his anti-abortion outburst in South Carolina https://t.co/BlATt7VmiN",thedailybeast
1996,2022-01-30 05:20:04+00:00,1487656841148612608,Kristin M. Kingrey of the West Virginia Air National Guard says a threat her career would be jeopardized if she didn’t look “more feminine” came true when she lost out on two jobs https://t.co/VOV7bIdu8R,thedailybeast
1997,2022-01-30 05:06:45+00:00,1487653489677381632,"“When these heroic women and men, who’ve spent their lives healing and saving ours, cry out for help you don’t turn your back on them for money and power. You listen and stand with them,” he wrote. https://t.co/NEv8bjtmD9",thedailybeast
1998,2022-01-30 05:00:11+00:00,1487651833879408640,"“My husband’s opinions are not a reflection of my own. While we love each other, we differ on many current issues.”https://t.co/NNmgMa64p8",thedailybeast
1999,2022-01-30 04:51:16+00:00,1487649593001226246,"Janet Jackson forgives Justin Timberlake in finale of Lifetime docuseries: “Honestly, this whole thing was blown way out of proportion... Him and I have moved on, and it’s time for everyone else to do the same.” https://t.co/Piya9Ob2RH",thedailybeast
2000,2022-01-30 04:40:03+00:00,1487646770372956163,Truckers and other protesters flooded the parliamentary precinct in Ottawa on Saturday https://t.co/6xXrAbpKQE,thedailybeast
2001,2022-01-30 04:30:06+00:00,1487644266344206343,Would YOU live in an old plane? https://t.co/SbFq6jKTxJ,thedailybeast
2002,2022-02-09 03:40:00+00:00,1491255534518943755,A measure filed last month with the California attorney general’s office aims to ask the state’s voters for approval to reclassify health care workers who find jobs through apps as independent contractors — so bosses can deny them basic workers' rights. https://t.co/ervcNvePV4,jacobin
2003,2022-02-09 03:00:00+00:00,1491245470315958275,"In the Netherlands, Dutch citizens objected to Jeff Bezos temporarily dismantling a historic bridge so his superyacht could pass through. The episode is a good occasion to reassert the simple democratic case against letting anyone amass $200 billion. https://t.co/UGWlv4JVNd",jacobin
2004,2022-02-09 02:15:00+00:00,1491234143597785093,"During World War I, France executed hundreds of its own soldiers as “examples” for alleged indiscipline. The French National Assembly just cleared the soldiers’ names. https://t.co/EOud0HwXlh",jacobin
2005,2022-02-09 01:30:00+00:00,1491222820411564041,"This month, a self-described socialist candidate in Brooklyn will attempt a rare feat in New York political history: beating a Democrat with only a third-party ballot line. https://t.co/tLPtes14pk",jacobin
2006,2022-02-09 01:00:01+00:00,1491215274074378241,"The Right has hijacked the vision of a life beyond neoliberal globalization. It’s time for a new progressive internationalism, one that puts solidarity and justice over corporate profits. https://t.co/wbnGEjoQGP",jacobin
2007,2022-02-09 00:30:00+00:00,1491207719625408522,The Senate's Ukraine bill isn’t much more than an arms dumping program. It gives the Pentagon the opportunity to upgrade its arsenal by likely replacing the arms that it sends to Ukraine with newer versions of the same weapons. https://t.co/4MuVsT6bDr,jacobin
2008,2022-02-08 23:45:00+00:00,1491196394639486980,A new bill by Senators Marco Rubio and Jim Banks would help employers fend off union organizing drives by letting them set up their own internal labor organizations — basically company unions. https://t.co/rgxTI0BL2f,jacobin
2009,2022-02-08 22:45:00+00:00,1491181295594094592,"In Memphis, Starbucks workers say the company is firing its employees for organizing a union. https://t.co/2dnxPabbf3",jacobin
2010,2022-02-08 22:00:00+00:00,1491169973632335876,Workers at a Memphis Tennessee Starbucks say the company fired them for publicly speaking in support of a union drive. Retaliating against workers for organizing is illegal — but virtually routine. https://t.co/2dnxPasM6B,jacobin
2011,2022-02-08 21:45:00+00:00,1491166195638177795,"Venture capitalist–backed startups have long advanced the transformation of stable employment into precarious independent contracting, Uber and Lyft being the most well-known examples. Now, the push is coming to the health care industry. https://t.co/ervcNvwqMC",jacobin
2012,2022-02-08 20:58:45+00:00,1491154559271583746,"Following the Prop 22 model, a ballot proposal in California seeks to strip app-based health care workers of employee status. Silicon Valley yet again wants to exempt apps from labor laws — but capital may have a real fight on its hands this time. https://t.co/ervcNvePV4",jacobin
2013,2022-02-08 19:45:00+00:00,1491135996565458944,"Wealth on the scale that Jeff Bezos enjoys inevitably leads to quite literally bending society around billionaires' wants, needs, and interests. To object to this form of power is not being ""envious,"" it's a defense of democracy. https://t.co/UGWlv4skoD",jacobin
2014,2022-02-08 19:11:14+00:00,1491127501837549569,Rotterdam has been forced to walk back the dismantling of a historic bridge to make way for Jeff Bezos’s superyacht. But the incident is a reminder that billionaires' obscene wealth isn't just about hoarding resources — it's about undermining democracy. https://t.co/UGWlv4JVNd,jacobin
2015,2022-02-08 18:30:00+00:00,1491117124651077635,"Hundreds of French soldiers were shot during the opening months of World War I to set a disciplinary “example” to send a chill up other men’s spines. On January 13, 2022, France’s National Assembly finally voted to rehabilitate them. https://t.co/EOud0HwXlh",jacobin
2016,2022-02-08 17:45:00+00:00,1491105798222594049,"In the beginning of World War I, hundreds of French soldiers were executed by the French army “to set an example” and keep other soldiers in line. Only now, more than a century later, has France’s National Assembly voted for their rehabilitation. https://t.co/EOud0HwXlh",jacobin
2017,2022-02-08 17:15:00+00:00,1491098248764874752,"Keron Alleyne, a young activist in East New York, has been handpicked by radical Charles Barron to fill the state assembly seat he left to serve on the city council. But he won’t have Democrats’ support. https://t.co/tLPtes14pk",jacobin
2018,2022-02-08 16:30:01+00:00,1491086927411363842,"The handpicked successor to a radical Brooklyn political dynasty is challenging an establishment-backed Democratic candidate for state assembly solely on a third-party ballot line, in one of New York’s poorest — and most loyally Democratic — neighborhoods. https://t.co/tLPterJt0K",jacobin
2019,2022-02-08 16:00:00+00:00,1491079374849724417,Republicans and Democrats are both sold on the idea of flooding Ukraine with American weapons. https://t.co/4MuVsSOAeR,jacobin
2020,2022-02-08 15:15:00+00:00,1491068049126010882,The only clear beneficiaries of the current proposal for military aid to Ukraine are US weapons manufacturers and the Pentagon — and both parties seem intent on passing it. https://t.co/4MuVsT6bDr,jacobin
2021,2022-02-08 14:45:00+00:00,1491060499806666752,"Unions give working-class people some real power in the world, but no Republican politician would endorse them for precisely those reasons. So, “working-class conservatives” have no choice but to offer union-busting proposals. https://t.co/rgxTI0TmqP",jacobin
2022,2022-02-08 14:00:00+00:00,1491049177207357440,Some segments of the Republican Party have tried concocting a “working-class conservatism” lately. Marco Rubio’s “Teamwork” bill offers more of the same: it’s a proposal supposedly designed to empower workers that is actually about busting their unions. https://t.co/JSNmU0flDs,jacobin
2023,2022-02-08 12:00:02+00:00,1491018985105678339,Coca-Cola killed trade unionists in Latin America. Tobacco companies suppressed cancer research. And Boeing knew that its planes were dangerous. Corporations don't care if they kill people — as long as it's profitable. https://t.co/Q2LEmq2q17,jacobin
2024,2022-02-08 11:00:02+00:00,1491003886064205827,Textbook companies are taking advantage of the COVID-19 pandemic to make inroads into online course curricula — and they’re finding increasingly creative and controlling ways to extract full price for course materials from cash-strapped students. https://t.co/i2zDeC6Ac5,jacobin
2025,2022-02-08 10:00:01+00:00,1490988780983099392,"Canada’s leading right-wing news organization has launched a bizarre series that celebrates capitalism. The articles, a collection of misunderstandings and clichés, are proof that our economic system’s defenders are completely out of ideas. https://t.co/1nmuhQNa1s",jacobin
2026,2022-02-08 09:00:01+00:00,1490973682038042625,"In 2014 Ukraine, great power gamesmanship, righteous anger at a corrupt status quo, and opportunistic far-right extremists toppled the government in the Maidan Revolution. Today’s crisis in Ukraine can’t be understood without understanding Maidan. https://t.co/6JTFl8KG9x",jacobin
2027,2022-02-08 08:00:01+00:00,1490958581310631939,"In a landslide victory, workers at the largest GM plant in Mexico just voted out their corrupt union, known for employer-friendly “protection contracts,” for an independent one. https://t.co/HJOJVpSZzW",jacobin
2028,2022-02-08 07:00:01+00:00,1490943482218774532,"Last week, the Bank of England decided to raise interest rates again in an attempt to curb rising inflation. The move will likely increase household debt and unemployment, worsening people’s living conditions. https://t.co/FL01M92cAV",jacobin
2029,2022-02-08 06:00:01+00:00,1490928383072604160,Insurance companies are leaving homeowners at the mercy of climate catastrophes they helped create. https://t.co/HqyCTN9BNT,jacobin
2030,2022-02-08 05:00:00+00:00,1490913281682276354,"Human beings are wired for collective, public fun — the kind that a game like Wordle provides. But capitalism, with its relentless drive to privatize, insists instead that entertainments are best experienced as individualized, solitary pursuits. https://t.co/0k3Zf9JDoS",jacobin
2031,2022-02-08 04:02:00+00:00,1490898683067453442,College textbooks are already pricey. Soon you might not even be able to buy them used. https://t.co/i2zDeC6Ac5,jacobin
2032,2022-02-08 03:15:00+00:00,1490886856032104449,"Right-wing Canadian news conglomerate Postmedia just launched a series in defense of capitalism. Ironically, this crusade was funded by millions in public cash. https://t.co/1nmuhQNa1s",jacobin
2033,2022-02-08 02:40:00+00:00,1490878046970253312,"Nearly a decade on, the 2014 Maidan Revolution remains one of the most widely misunderstood episodes of recent history. Yet understanding it is critical to understanding the ongoing standoff over Ukraine. https://t.co/6JTFl8t5hZ",jacobin
2034,2022-02-08 02:00:01+00:00,1490867985141145604,"Despite a campaign of intimidation and defamation, GM autoworkers in central Mexico have won an independent union, ditching their corrupt labor federation for a democratic union. https://t.co/HJOJVpSZzW",jacobin
2035,2022-02-08 01:30:00+00:00,1490860430872350720,The Bank of England’s move to raise interest rates in order to deal with price increases owed almost exclusively to supply issues not only shifts the burden to those least responsible for it; it is also nonsensical. https://t.co/pBHGRe4bej,jacobin
2036,2022-02-08 01:00:01+00:00,1490852886997127169,Everybody’s talking about democratic socialism these days. Here’s what you need to know about it. https://t.co/c77u4vgKHE,jacobin
2037,2022-02-08 00:25:00+00:00,1490844073237823495,"Insurance giants Chubb, Liberty Mutual, and AIG are some of the biggest insurers of fossil fuel infrastructure around the world. Now they’re withdrawing coverage from California homeowners due to wildfire risks they helped cause. https://t.co/HqyCTN9BNT",jacobin
2038,2022-02-07 23:45:00+00:00,1490834006794899456,"Human play has always been wed to the commons, and capitalism has always practiced enclosure. https://t.co/0k3Zf9JDoS",jacobin
2039,2022-02-07 22:45:00+00:00,1490818907438927874,"As higher education becomes increasingly digitized, classrooms aren’t just being moved to Zoom or Blackboard — entire curricula are being outsourced to private companies. https://t.co/i2zDeC6Ac5",jacobin
2040,2022-02-07 21:45:00+00:00,1490803808183586820,Textbook companies are taking advantage of the COVID-19 pandemic to make inroads into online course curricula — and they’re finding increasingly creative and controlling ways to extract full price for course materials from cash-strapped students. https://t.co/i2zDeC6Ac5,jacobin
2041,2022-02-07 21:15:00+00:00,1490796258021322752,"Postmedia, Canada's largest right-wing news organization, just launched a series defending capitalism. To make its case, it enlisted septuagenarian climate skeptics, an energy baron who called for protesters to be hanged, and a notorious fraudster. https://t.co/1nmuhQNa1s",jacobin
2042,2022-02-07 20:30:00+00:00,1490784933383708677,"Canada’s leading right-wing news organization has launched a bizarre series that celebrates capitalism. The articles, a collection of misunderstandings and clichés, are proof that our economic system’s defenders are completely out of ideas. https://t.co/1nmuhQNa1s",jacobin
2043,2022-02-07 20:00:00+00:00,1490777383829340164,Western involvement helped bring Ukraine to its current crisis. There's little reason to think the West will now get it out. https://t.co/6JTFl8KG9x,jacobin
2044,2022-02-07 19:15:00+00:00,1490766059644850179,"In 2014 Ukraine, great power gamesmanship, righteous anger at a corrupt status quo, and opportunistic far-right extremists toppled the government in the Maidan Revolution. Today’s crisis in Ukraine can’t be understood without understanding Maidan. https://t.co/6JTFl8t5hZ",jacobin
2045,2022-02-07 18:40:00+00:00,1490757250901753859,Autoworkers at the largest GM plant in Mexico have won an independent union. The landslide victory could inspire other workers to replace their corrupt unions following MORENA’s labor law reforms. https://t.co/HJOJVpSZzW,jacobin
2046,2022-02-07 18:00:02+00:00,1490747194177110021,"In a landslide victory, workers at the largest GM plant in Mexico just voted out their corrupt union, known for employer-friendly “protection contracts,” for an independent one. https://t.co/HJOJVpSZzW",jacobin
2047,2022-02-07 17:30:00+00:00,1490739636141891587,"For households in the UK and across the world, living standards have declined over the past decade. Higher interest rates will now ensure that those living standards will drop even further. https://t.co/pBHGRe4bej",jacobin
2048,2022-02-07 16:45:00+00:00,1490728310384513029,"Last week, the Bank of England decided to raise interest rates again in an attempt to curb rising inflation. The move will likely increase household debt and unemployment, worsening people’s living conditions. https://t.co/FL01M9jNZv",jacobin
2049,2022-02-07 16:12:00+00:00,1490720005587193856,"Three of the biggest insurers of fossil fuel infrastructure worldwide just announced plans to scale back their homeowner coverage in California, where they insist future climate-related losses will prevent them from turning a profit. https://t.co/HqyCTN9BNT",jacobin
2050,2022-02-07 15:28:05+00:00,1490708953042358275,Insurance companies are leaving homeowners at the mercy of climate catastrophes they helped create. https://t.co/HqyCTNrcFr,jacobin
2051,2022-02-07 14:40:00+00:00,1490696852945178625,"Humans are wired to play, and we do so all the time, endlessly and inventively. But capitalism always ends up getting in the way. https://t.co/0k3Zfa1eNs",jacobin
2052,2022-02-07 14:05:30+00:00,1490688173894254593,"Human beings are wired for collective, public fun — the kind that a game like Wordle provides. But capitalism, with its relentless drive to privatize, insists instead that entertainments are best experienced as individualized, solitary pursuits. https://t.co/0k3Zfa1eNs",jacobin
2053,2022-02-07 13:17:14+00:00,1490676026594275329,"The Maastricht Treaty took effect 29 years ago today, establishing a European Union that is neoliberal to the core. https://t.co/FEx8rmWYdV",jacobin
2054,2022-02-07 12:00:01+00:00,1490656595117809665,"“Don’t start a family — it’s bad for the planet.” The latest bad take on climate change forgets one little thing: whether or not you have a kid, the fossil fuel industry will still be there. https://t.co/839prie6eM",jacobin
2055,2022-02-07 09:00:01+00:00,1490611295862755329,The obscene wealth of the world's billionaires doesn't just mean they get to lead lives of luxury. It also means they have almost complete control of the economy — control that is fundamentally undemocratic and unjust. https://t.co/w6oQHTOLQe,jacobin
2056,2022-02-07 08:00:02+00:00,1490596198910103555,"The Pentagon budget, now up to nearly $800 billion, is a monument to waste and profligacy. If we want to tackle the major crises of our times, like climate change and global inequality, we can’t afford to keep showering the military with money. https://t.co/a9Lt61e6aE",jacobin
2057,2022-02-07 07:00:00+00:00,1490581092738478085,"After twelve years of Tory rule, Britain’s public services are crumbling and its cost-of-living crisis is dire. Labour’s narrow focus on Boris Johnson’s lack of integrity is letting the Tories’ free market dogmas go unchallenged. https://t.co/lFW0JPSPS0",jacobin
2058,2022-02-07 06:00:00+00:00,1490565990580686853,Why socialists should read Herman Melville’s “Moby-Dick.” https://t.co/mztlVvd8Cj,jacobin
2059,2022-02-07 05:00:00+00:00,1490550891497213953,"A revolutionary upsurge after 1918 could have democratized German politics. Instead, the brutal repression used to contain that upsurge strengthened the authoritarian right, divided the German workers’ movement, and facilitated the rise of Hitler. https://t.co/D2Pfs66Xxc",jacobin
2060,2022-02-07 03:10:00+00:00,1490523209371951105,"The decisions made by the world’s richest men impact almost every area of our lives — including our wages, our rents, and the temperature of our planet. Yet they exercise this extraordinary amount of power with little to no accountability. https://t.co/w6oQHU6neO",jacobin
2061,2022-02-07 02:20:00+00:00,1490510625952260096,"The Pentagon budget is gargantuan and wasteful. It is unnecessary, irrational, and immoral. https://t.co/a9Lt61e6aE",jacobin
2062,2022-02-07 01:40:00+00:00,1490500559475904512,"For the first time since the high point of Jeremy Corbyn’s leadership, UK Labour is enjoying a sustained poll lead. But the party still needs to channel anger over “partygate"" into a politically productive response. https://t.co/lFW0JPBetq",jacobin
2063,2022-02-07 01:00:00+00:00,1490490494798893060,The church is responsible for a litany of injustices — and today Christian rhetoric is often used to defend a violent neoliberal capitalism. But the glorious tradition of liberation theology can't be forgotten. https://t.co/MLNYYDLIBC,jacobin
2064,2022-02-07 00:25:00+00:00,1490481685179383808,"Moby-Dick’s treatment of the annihilation of nature, its portrayal of labor and the despotism of the boss, and its critique of white supremacy and empire are chillingly prophetic. https://t.co/mztlVvd8Cj",jacobin
2065,2022-02-06 23:45:00+00:00,1490471619038306304,German history during the Weimar Republic has become an increasingly familiar reference point in US politics. But its history needs to be understood on its own terms. https://t.co/D2Pfs66Xxc,jacobin
2066,2022-02-06 21:05:00+00:00,1490431353883709454,The problem with the inequality between billionaires and everyone else isn’t just that they can afford to buy more stuff than everyone else; it’s that they control the resources that the rest of us rely on to survive. https://t.co/w6oQHU6neO,jacobin
2067,2022-02-06 20:15:00+00:00,1490418770841505793,The obscene wealth of the world's billionaires doesn't just mean they get to lead lives of luxury. It also means they have almost complete control of the economy — control that is fundamentally undemocratic and unjust. https://t.co/w6oQHTOLQe,jacobin
2068,2022-02-06 19:20:00+00:00,1490404929701232640,Crafting a budget that addresses genuine security problems like public health and the climate crisis requires slashing the Pentagon budget and challenging the military-industrial complex. https://t.co/a9Lt61e6aE,jacobin
2069,2022-02-06 18:30:00+00:00,1490392346508234752,"The Pentagon budget, now up to nearly $800 billion, is a monument to waste and profligacy. If we want to tackle the major crises of our times, like climate change and global inequality, we can’t afford to keep showering the military with money. https://t.co/a9Lt61e6aE",jacobin
2070,2022-02-06 17:45:00+00:00,1490381021895741444,The Labour Party needs to do more than nod along with public anger against Boris Johnson. It has to provide an explanation of Britain’s woes and a political alternative. https://t.co/lFW0JPBetq,jacobin
2071,2022-02-06 17:00:01+00:00,1490369701633007617,"After twelve years of Tory rule, Britain’s public services are crumbling and its cost-of-living crisis is dire. Labour’s narrow focus on Boris Johnson’s lack of integrity is letting the Tories’ free market dogmas go unchallenged. https://t.co/lFW0JPSPS0",jacobin
2072,2022-02-06 16:15:00+00:00,1490358372620808194,"For today’s socialists, amid accumulating catastrophes that cause the future itself to be in doubt, “Moby-Dick” offers a warning sign, a pressing question: What is to be done in the face of disaster? https://t.co/mztlVvd8Cj",jacobin
2073,2022-02-06 15:03:00+00:00,1490340253802008586,Why socialists should read Herman Melville’s “Moby-Dick.” https://t.co/mztlVuVxdJ,jacobin
2074,2022-02-06 14:45:00+00:00,1490335723890745356,"German fascism was rooted in the violent radicalization of the Right, deployed to crush the country’s strong workers’ movement. https://t.co/D2Pfs66Xxc",jacobin
2075,2022-02-06 14:00:17+00:00,1490324470397087745,"A revolutionary upsurge after 1918 could have democratized German politics. Instead, the brutal repression used to contain that upsurge strengthened the authoritarian right, divided the German workers’ movement, and facilitated the rise of Hitler. https://t.co/D2Pfs6oyVM",jacobin
2076,2022-02-06 12:00:01+00:00,1490294206136401920,"All around the world, it wasn't capitalist elites who gave us democracy. It was organized workers. https://t.co/XS07D5XaGa",jacobin
2077,2022-02-06 10:00:01+00:00,1490264008066146311,"Workers in Canada’s trucking industry have suffered during the pandemic. The “Freedom Convoy,” a right-wing, pro-business social movement, purports itself to be the people’s champion of liberty—yet it could care less about the hardships of fellow workers. https://t.co/pRA1kXrdTe",jacobin
2078,2022-02-06 09:00:02+00:00,1490248909268164608,A new analysis finds that private insurance giant UnitedHealth has taken in hundreds of billions in public money over the last decade — all while insuring fewer people. https://t.co/DGdAAKL4Ki,jacobin
2079,2022-02-06 08:00:01+00:00,1490233806145609737,"This week, Rashida Tlaib and Mondaire Jones introduced the End Child Poverty Act in Congress. It's a watershed bill that would bring the US in line with social democratic countries that boast the world's lowest child poverty rates. https://t.co/U8b8T5TiId",jacobin
2080,2022-02-06 07:00:00+00:00,1490218702729629697,Microsoft’s $68.7 billion acquisition of Activision Blizzard will make things worse for game workers — and entrench some of the most dystopian trends in video games. https://t.co/XZ6pI4Rzni,jacobin
2081,2022-02-06 06:00:00+00:00,1490203602798972929,Liberals have made a cottage industry out of breathless warnings about impending apocalypse at the hands of the Right. This rhetoric isn’t just overblown — it’s also politically useless. https://t.co/0D79nvcoEH,jacobin
2082,2022-02-06 05:00:00+00:00,1490188504797790211,"In just the last two months, workers at more than 50 Starbucks locations across 19 states have filed for union elections. The movement is being driven by rank-and-file workers and so far has brushed aside organizing challenges and management fearmongering. https://t.co/eO0NKX81uw",jacobin
2083,2022-02-06 04:00:01+00:00,1490173407849172995,"Canada's ""Freedom Convoy"" purports to be a people’s movement. In reality, it is actively undermining real worker solidarity. https://t.co/pRA1kXrdTe",jacobin
2084,2022-02-06 03:10:00+00:00,1490160820982104065,America’s so-called health care system is in practice a series of elaborate mechanisms for transferring money upward to shareholders — and for ensuring that a basic human need remains subordinate to private profit. https://t.co/DGdAAKL4Ki,jacobin
2085,2022-02-06 02:20:00+00:00,1490148238099238914,"Rashida Tlaib and Mondaire Jones’s End Child Poverty Act would bring the US child benefit system up to the level seen in countries like Denmark, Sweden, Norway, and Finland, which have the lowest child poverty rates in the world. https://t.co/U8b8T5BHjD",jacobin
2086,2022-02-06 01:40:00+00:00,1490138171778027520,"Microsoft is framing its acquisition of Activision Blizzard as ushering in a new era of community and convenience, when it actually represents control — control of technology, of audiences, of market share, and, most importantly, control over workers. https://t.co/XZ6pI59aeQ",jacobin
2087,2022-02-06 01:00:01+00:00,1490128109932138502,Centrist Democrats use phrases like “accessible and quality health care” to sound like they support reforming the broken US health care system while avoiding the only genuine reform: removing health care from the market altogether. https://t.co/4C0Khqi6Wk,jacobin
2088,2022-02-06 00:25:00+00:00,1490119297557012488,"For liberals, warning about an imminent apocalypse is supposed to wake Democrats up from their apathetic post-Trump slumber and spring them into action. But we don’t need the threat of a civil war to stay vigilant. https://t.co/0D79nvcoEH",jacobin
2089,2022-02-05 23:45:00+00:00,1490109231093010436,"Starbucks workers are filing for union elections store by stores, one at a time, but with a momentum that could ultimately set a national pattern. https://t.co/eO0NKWQq5W",jacobin
2090,2022-02-05 22:00:01+00:00,1490082812514422790,"Despite claims they are standing up for Canadian truckers, the right-wing ""Freedom Convoy"" has little to do with promoting workers’ rights. https://t.co/pRA1kX9D1G",jacobin
2091,2022-02-05 21:00:00+00:00,1490067709933105158,"Workers in Canada’s trucking industry have suffered during the pandemic. The “Freedom Convoy,” a right-wing, pro-business social movement, purports itself to be the people’s champion of liberty—yet it could care less about the hardships of fellow workers.  https://t.co/pRA1kX9D1G",jacobin
2092,2022-02-05 20:00:01+00:00,1490052612741386240,"American taxpayers are underwriting the health insurance industry’s growing profits, all while paying far more for their plans than they used to. https://t.co/DGdAAKL4Ki",jacobin
2093,2022-02-05 19:15:00+00:00,1490041283250778113,A new analysis finds that private insurance giant UnitedHealth has taken in hundreds of billions in public money over the last decade — all while insuring fewer people. https://t.co/DGdAAKttlI,jacobin
2094,2022-02-05 18:25:00+00:00,1490028700288491523,"On Thursday, Rashida Tlaib and Mondaire Jones introduced the End Child Poverty Act. It’s by far the best child allowance proposal introduced in Congress. https://t.co/U8b8T5BHjD",jacobin
2095,2022-02-05 17:45:00+00:00,1490018634130931714,"This week, Rashida Tlaib and Mondaire Jones introduced the End Child Poverty Act in Congress. It's a watershed bill that would bring the US in line with social democratic countries that boast the world's lowest child poverty rates. https://t.co/U8b8T5TiId",jacobin
2096,2022-02-05 17:10:00+00:00,1490009826042302470,"Microsoft just announced it will be acquiring Activision Blizzard. This acquisition is good for Microsoft, which will now be the third-largest firm in games behind Sony and Tencent. But it’s bad for game workers. https://t.co/XZ6pI4Rzni",jacobin
2097,2022-02-05 16:30:00+00:00,1489999759599443975,Microsoft’s $68.7 billion acquisition of Activision Blizzard will make things worse for game workers — and entrench some of the most dystopian trends in video games. https://t.co/XZ6pI4Rzni,jacobin
2098,2022-02-05 15:55:00+00:00,1489990951741366274,"The liberal establishment press is joining the far right by crying wolf about an American apocalypse. Instead of hitting the panic button, a better approach would be to show the material benefits of a healthy and robust democracy. https://t.co/0D79nvcoEH",jacobin
2099,2022-02-05 15:15:00+00:00,1489980885671809027,Liberals have made a cottage industry out of breathless warnings about impending apocalypse at the hands of the Right. This rhetoric isn’t just overblown — it’s also politically useless. https://t.co/0D79nvcoEH,jacobin
2100,2022-02-05 14:40:00+00:00,1489972077314596866,"The decision of Starbucks baristas in Buffalo to unionize has inspired thousands of their colleagues across the country, with fifteen new NLRB filings on the final day of January alone. https://t.co/eO0NKX81uw",jacobin
2101,2022-02-05 14:02:35+00:00,1489962663228723208,"In just the last two months, workers at more than 50 Starbucks locations across 19 states have filed for union elections. The movement is being driven by rank-and-file workers and so far has brushed aside organizing challenges and management fearmongering. https://t.co/eO0NKX81uw",jacobin
2102,2022-02-05 12:00:00+00:00,1489931814856798216,Anticapitalism isn't simply a moral stance against injustice — it's about building an alternative. https://t.co/JdJcvWLvRd,jacobin
2103,2022-02-05 11:00:00+00:00,1489916715261579266,Hundreds of Southern California port truckers have launched a unionization bid to fight their increasingly brutal working conditions. It’s an industry where worker misclassification is rampant and employers flout labor laws with impunity. https://t.co/05vIaZD1kX,jacobin
